mean_speed,speed_var,x_accel,y_accel,curvature,loss,scene
1.6484632,2.515792,0.25590995,-0.0012918201,0.28878438,8.317913055419922,b55c6b8af0f4fbc79d6c75f4da05a1df-137
4.6025686,0.20843296,0.10011271,-0.117096014,0.024159562,8.261911392211914,27b862196b866184a3c6b28dd1cdfbba-042
17.37468,0.0339498,-0.015830994,-0.21421689,0.0026280466,8.20689868927002,dfa20c65dcc57c6ccabc47a7cc96d13f-107
10.430028,4.467861,0.47063637,-0.0042595863,0.00035634614,8.16429328918457,46eaaa7a82f4c3a80a134f672f905b7e-227
20.13266,0.00014614032,-0.0008212328,0.004949187,4.465851e-05,8.130989074707031,b3c53b14746cce13a1ade988378276b7-117
11.818356,0.069847256,-0.046965837,-0.00080534816,0.00012903819,8.003093719482422,05e1f9ef75f7e47d67f096e05d167dcb-152
3.697326,2.9666548,0.24580914,0.0019745913,0.002178484,7.928874492645264,cfa25430b89e6b16b86ed4b49651ea9b-191
5.958983,17.916016,-0.7142952,-0.005103319,0.0012520174,7.893399715423584,d5a542df464004d76568e3ea694133bf-173
20.06066,1.5611475,-0.25393558,-0.015677823,0.00019430282,7.85022497177124,398703cb3d52176faf9da2a53aac4b69-122
12.182117,0.06954193,-0.066230655,0.025302673,0.0008408261,7.818717956542969,f051fdcc38a1a20b0a8a080745272a12-023
9.623375,0.5918733,-0.15730071,-0.07016468,0.006122246,7.815827369689941,739995ffe7e93704a67c13b280195052-183
9.601057,1.8315119,-0.20370993,-0.0034047328,0.00032597032,7.7777299880981445,291acc4578630f6231a35e718de21523-133
13.101525,1.1046591,0.26551348,0.25432172,0.006134143,7.768101692199707,be13ab572a2f5b5ef155a3e2bbbf9aa0-122
10.190447,0.006034662,-0.0033611655,0.014638931,0.0018867328,7.759624004364014,dd7e52e9f9e1ae9c50e476b3340d1226-140
1.294689,1.0719233,0.11279369,0.0048847864,0.12985519,7.750415325164795,7f520c7a75e8e9b8ab885a2a0a7ab5b4-202
5.4961634,0.629652,0.2774747,0.18209882,0.044315048,7.693572998046875,44ba4fa0579084ba64f738b927fcd280-038
1.1288476,0.50293934,0.047189966,-0.0036493372,0.038278103,7.653678894042969,7331710f59abdde8b10bce1c48d49b3f-117
7.741676,0.09040351,-0.08019552,0.0021891184,0.00091272267,7.6159539222717285,08c980dc4d5291e938e3aa785fced231-182
29.044214,0.16781989,-0.04029143,-0.0010931678,4.192406e-05,7.577630519866943,6567b0c95aae8192daea6207ca30f5bd-143
16.203827,1.8092091,-0.2847107,-0.074279755,0.002563037,7.459086894989014,ae122d63639893bfee253372882f8e8c-143
10.056578,1.4574513,-0.2662617,-0.09410267,0.005399025,7.416360378265381,a30e34193a7e4cbe64d571417e590fc9-144
0.017841114,0.002156037,0.01782826,0.00014850704,0.0,7.3827409744262695,46eaaa7a82f4c3a80a134f672f905b7e-165
5.5253897,5.829924,-0.3713016,-0.00095797307,0.000877429,7.377562999725342,0c1bdcfac7be564a0c75d3bb4234e47d-163
5.384626,6.2476416,-0.3633516,-0.0012733194,0.0006012077,7.374641418457031,0c1bdcfac7be564a0c75d3bb4234e47d-164
11.968618,11.384708,-0.5981081,0.31417555,0.0065297987,7.372077941894531,be13ab572a2f5b5ef155a3e2bbbf9aa0-160
0.8460705,0.48242745,-0.08495783,-0.0018155074,0.34467384,7.362164497375488,a72707e8b188cea7d5724aaf76dda5f3-166
7.2416334,0.4002579,-0.10503757,-0.018295262,0.0013625637,7.3609185218811035,801a330a4f575841d82bd5200e2c4fb2-056
1.8097212,3.211066,-0.28541905,-0.021295395,0.23306103,7.332713603973389,0081c482170156ee7aedf36157d4ff21-232
0.88344395,0.47032145,-0.08667157,-0.0031289514,0.0059692236,7.313390254974365,a72707e8b188cea7d5724aaf76dda5f3-165
7.856897,0.97777545,-0.21345723,-0.0089880675,0.0007267746,7.302186489105225,d7a1e9029ac7440b1f561e8f0dcf6cf5-163
5.7372828,0.060978726,0.020863026,0.055476323,0.0066757556,7.301593780517578,ea54ad5b589738a1e74a5afe7c885889-209
2.087975,1.0303465,0.16215816,-0.00074494584,0.011384736,7.287868022918701,ae776e971249029cab5f6b069a677897-043
0.0036551761,2.124488e-05,-0.041633945,-0.00039810594,0.2527174,7.2863922119140625,e58ac76b4d6e46d2b0b6dd8be972ae9d-200
1.713672,0.34844294,0.0760591,-0.00086210435,0.0074980212,7.271159648895264,a42ade86866dc0cd19ee95eafc1b91c8-218
0.37161446,0.45583203,-0.190133,0.0004164414,0.2597225,7.1876678466796875,a9d28c43ea1d48e94fce413ecf10d17c-185
0.09600674,0.045804486,-0.07308932,0.00030623024,0.5507802,7.129753112792969,886e67d0373bd803094d1fa840651695-011
9.968145,0.006715305,-0.0030773282,0.019992854,0.0015265273,7.12884521484375,d007146fded6c0160d4c6f8ca5b60306-125
3.6579132,0.44467133,0.12126334,-0.034482278,0.015185574,7.0961456298828125,21ca1edf853eaff7cc5dad48b04cf186-214
1.3740304,2.091518,0.24781857,0.00058851787,0.17748353,7.082676887512207,3863d816ff1b1aa7a40de54c4ba821eb-081
1.4935616,2.4084706,0.27003187,-0.00014525051,0.19419594,7.081553936004639,d42445e3d27558f8d2ed5f4e5a4138c0-178
2.2799518,3.5956998,-0.29900485,-0.020450369,0.47016305,7.080238342285156,0081c482170156ee7aedf36157d4ff21-228
17.407467,0.8047879,-0.20349789,0.023338646,0.0016745408,7.043343544006348,ae122d63639893bfee253372882f8e8c-131
0.0,0.0,0.0,0.0,0.0,7.029965400695801,9f0296931c4977472fcd23f9ba56d042-032
6.2666044,1.4623293,0.49891776,0.2557666,0.063816264,6.990384101867676,a72707e8b188cea7d5724aaf76dda5f3-220
8.728919,0.111291096,-0.07346749,0.018169459,0.0015590012,6.9527130126953125,0d94d2a36405c21b1fc19601c41e8d23-157
5.9023037,0.20710465,0.31026062,0.26365894,0.04759193,6.90676736831665,44ba4fa0579084ba64f738b927fcd280-044
8.747441,0.010782169,-0.003089726,-0.013907671,0.00055717735,6.906053066253662,bce8a15acc5cfc6da301eb9441e4e688-145
4.636517,0.5831289,0.18332404,0.008818272,0.0022074697,6.872969150543213,cfa25430b89e6b16b86ed4b49651ea9b-202
7.6370754,0.054375567,-0.04513198,0.0006085114,0.00040705188,6.864805698394775,b9aba9c8dff390c2b0f868a1897ec86f-143
2.9325104,3.593148,-0.24586523,-0.22660488,0.13758142,6.79059362411499,57e3f4d557f856f3b40d35329670f58f-089
0.5467775,0.50933933,0.13610718,0.0062337527,0.4296857,6.762307643890381,40bc0964a8d90b1eb905ff37d9a6c03f-177
4.177309,10.814505,-0.5394308,0.0040598037,0.004251981,6.7241106033325195,d7a169aa0b0b8247631ead8c0dad382f-178
12.209597,0.40648723,0.13917983,0.009418884,0.00030445805,6.711239814758301,d5a542df464004d76568e3ea694133bf-127
0.032634184,0.0065724114,0.028940998,-3.607152e-05,0.062125407,6.709819316864014,46eaaa7a82f4c3a80a134f672f905b7e-166
0.26965246,0.049957875,-0.047986235,-0.00038027373,0.7307267,6.707303047180176,d708ae19b947725fa73209b1d6167879-151
24.408642,0.4861384,0.015091896,-0.16558868,0.0011887203,6.688228607177734,2b74d20f67e018078588074153758632-167
20.36425,1.2425297,-0.24951315,-0.014610225,0.00019779592,6.685621738433838,398703cb3d52176faf9da2a53aac4b69-119
3.6214037,1.6874957,-0.22748047,-0.006607308,0.0013225056,6.67434549331665,96c1fdb4dd062d8e027d1525d5be5fe6-023
20.058853,0.0029089274,0.009465218,0.0077994214,8.350822e-05,6.652270793914795,31935e26a0bd05d0f9bf5285154cb25e-144
10.155741,0.5202809,-0.12584591,-0.15411705,0.005741113,6.644344329833984,739995ffe7e93704a67c13b280195052-175
6.689378,1.3691517,-0.319155,-0.0032476038,0.00080425607,6.624520778656006,29b60d9832de56b7b0047692136bf918-184
1.1434647,1.3223677,0.22727382,0.002884481,0.9249178,6.620362758636475,f13fbfd6a820bc93fba9fd494307a062-015
1.4000664,1.651684,0.19898252,-0.0027835714,0.34517413,6.610760688781738,d5a542df464004d76568e3ea694133bf-037
1.0706584,0.94574356,0.066451825,-0.00034856793,0.92803985,6.603265285491943,9a4246c135fb7920ea12f859c789d727-035
6.0931244,1.4292314,-0.23885572,0.006906435,0.00077894126,6.582305908203125,09dce07c16adc23fd7ea2c4282587489-145
0.0034350944,3.5367986e-05,-0.0017862007,-0.000115939234,0.059592277,6.578752040863037,a30e34193a7e4cbe64d571417e590fc9-212
2.1199458,3.4942522,0.33148432,0.008752981,0.1575225,6.555377960205078,3863d816ff1b1aa7a40de54c4ba821eb-087
7.3253527,0.80173516,-0.16891986,-0.017060846,0.0013571033,6.5521240234375,53ce363ce589d19f746a296cd8d81dff-092
3.6474924,0.095426224,0.1461873,-0.23010844,0.072836585,6.538781642913818,fd52a15b681dc3920df93665305231f5-071
1.0023499,1.2258275,0.16947302,0.004153149,0.29746836,6.525464057922363,354085672f9cb5796990287f3b7604aa-075
7.522597,4.173405,-0.40589058,-0.0023748726,0.0003166356,6.4878387451171875,0e871c9836cb94ce7adaf502567b2b35-159
4.021197,2.462517,0.3255331,-0.0039210045,0.0046314304,6.482425689697266,7fea97ea9925fa30eac073cb0fff6d9a-162
2.8773952,2.199329,-0.21857649,-0.003216511,0.010075778,6.476395606994629,6946c502b36d439236948ebe25d405e5-128
6.260454,0.8645455,-0.1897927,-0.013864292,0.0021146452,6.416926860809326,b133d00cefd6165ea927fdbaa8db5e54-022
11.113843,0.8055424,-0.18442154,0.054146934,0.0022199778,6.404760837554932,a30e34193a7e4cbe64d571417e590fc9-133
2.9023433,2.9713898,-0.1180583,-0.0061213206,0.051779434,6.3978986740112305,7cf9eee8001e0e5821725f1665fa8ed9-211
24.841564,0.113405526,-0.08737743,-0.16357821,0.0012493772,6.389505863189697,2b74d20f67e018078588074153758632-157
6.983309,1.3806906,-0.10462618,0.26787743,0.021914441,6.2767558097839355,3863d816ff1b1aa7a40de54c4ba821eb-163
6.8188534,1.3794428,-0.31817418,-0.0064017773,0.0008263367,6.270221710205078,29b60d9832de56b7b0047692136bf918-183
0.17102876,0.00376447,-0.013727432,-0.0002399262,0.14092681,6.267168045043945,6a0d89c3cf62f67b5c6c8a8d8ffa8dc7-200
8.808154,1.5273926,-0.21994784,0.1550591,0.007601531,6.230863094329834,2e031f165cb7b252dd42a7b60e730bd9-016
6.188483,1.4510299,-0.23835689,0.008395225,0.0007454895,6.227118968963623,09dce07c16adc23fd7ea2c4282587489-144
7.8507214,2.9147973,-0.37237966,-0.0018106103,0.0002289292,6.201876163482666,0e871c9836cb94ce7adaf502567b2b35-157
17.657642,0.012544892,-0.009042501,0.11134669,0.0012554914,6.190213203430176,dfa20c65dcc57c6ccabc47a7cc96d13f-084
0.7418119,0.54749024,0.0130046755,0.0003562332,0.309873,6.188369274139404,b3bc3bb4fd3c712bcb77619c01efd8fd-164
9.135308,0.009670062,0.03000629,-0.095279515,0.0042286064,6.1831841468811035,a2fddbadc490132c8c2b1a8a63aaea55-126
0.0,0.0,0.0,0.0,0.0,6.182504653930664,64c3f8ce8c99d46f5ef849049cdc1141-151
7.2697144,1.2877605,-0.22069296,-0.0065846145,0.0009298929,6.16059684753418,d7a1e9029ac7440b1f561e8f0dcf6cf5-170
15.198061,0.31522357,-0.11622065,0.0102534145,0.00020224371,6.156018257141113,4d279c1e6f3220a3b594bd085b91e7cf-103
9.032429,3.0934246,-0.36646274,0.006813623,0.00078764814,6.1525139808654785,dd7e52e9f9e1ae9c50e476b3340d1226-162
0.7897166,0.4691375,-0.0733758,-0.003631291,0.71818155,6.141768932342529,a72707e8b188cea7d5724aaf76dda5f3-168
0.0,0.0,0.0,0.0,0.0,6.1330246925354,053cb7c6b8b71cc8ed1d9f3b2b5b8636-029
19.668106,1.8282989,-0.24697483,-0.013533448,0.00021823322,6.131777763366699,398703cb3d52176faf9da2a53aac4b69-126
15.587602,0.0003235538,8.33869e-05,0.006141998,0.00022490261,6.111293315887451,4d279c1e6f3220a3b594bd085b91e7cf-087
1.6549293,1.5660112,0.25528464,-0.008915557,0.14210925,6.105264663696289,9ce7b71abce590697765a7cced245b89-188
6.140126,0.022878677,0.03632617,0.025996719,0.0025683942,6.10456657409668,2fe32b2cddf4f6e328e294fca52e482f-143
4.897431,0.15203473,0.090847135,-0.06912277,0.026005097,6.087454795837402,27b862196b866184a3c6b28dd1cdfbba-051
11.216886,1.815889,0.34026608,0.10593656,0.0039188666,6.079962253570557,be13ab572a2f5b5ef155a3e2bbbf9aa0-104
0.0,0.0,0.0,0.0,0.0,6.074495792388916,1c2695b6dc58bde4cdaacebf572c199a-148
7.260419,0.8623854,-0.17175347,-0.01845418,0.0012893933,6.074061870574951,53ce363ce589d19f746a296cd8d81dff-093
2.7715247,3.458359,-0.11256008,-0.0067478344,0.1905279,6.054836750030518,7cf9eee8001e0e5821725f1665fa8ed9-214
8.015318,2.2720053,-0.35457107,-0.0010512024,0.00026862643,6.036020755767822,0e871c9836cb94ce7adaf502567b2b35-156
11.583662,1.5647826,0.31496608,0.1256426,0.0042069294,6.022536754608154,be13ab572a2f5b5ef155a3e2bbbf9aa0-107
5.7267857,1.3080875,-0.25877193,-0.0020687676,0.00044662302,6.005072116851807,e71a85db89e7ec7b551629c95a33d29f-127
7.5966883,0.18637103,-0.06246215,0.024507396,0.002331988,5.997344493865967,053cb7c6b8b71cc8ed1d9f3b2b5b8636-141
0.40773934,0.262724,-0.0034133047,0.00015763968,0.054117978,5.995450019836426,0441374eb46e1d94536cf7fce1237e9f-207
5.7735977,0.33283037,0.089297175,-0.018440187,0.002560544,5.987670421600342,2b39dc8e32a73d077ada21933e95c6cb-117
6.3623266,0.23429465,0.0668512,0.0106374435,0.00950975,5.983882427215576,9ca90fc638c0508a80db19896eb9b7b6-110
0.0,0.0,0.0,0.0,0.0,5.978518009185791,1d5dfc6bb3736d71351720ae0b58a21c-158
15.101959,0.984035,-0.19682264,0.10178402,0.0016165987,5.960705757141113,b3f1fc677f715ec23705756fa77c7883-105
6.919568,0.070849925,-0.06275642,-0.009591535,0.0008629277,5.947616100311279,bdcdf85c5e29f04d86d31a395ff01219-134
1.3000306,0.088512965,-0.08057363,0.00034996495,0.004644921,5.936218738555908,dc14ebcb0f831fed5c89547aa7049bac-197
6.1291313,0.09624576,0.03955543,-0.044737756,0.0044748597,5.933574199676514,01d758be9706c2534b80c2dd3a4234b9-048
8.605123,1.6983247,-0.22918472,0.18680951,0.009561897,5.915274143218994,2e031f165cb7b252dd42a7b60e730bd9-018
17.876957,0.004586788,0.008472204,0.20873195,0.002373287,5.9099836349487305,dfa20c65dcc57c6ccabc47a7cc96d13f-031
10.51905,0.59005845,-0.15036535,0.008445263,0.0005738895,5.891463756561279,2e031f165cb7b252dd42a7b60e730bd9-132
3.7596526,5.2406,0.4135769,0.02149704,0.18080525,5.871679782867432,6996d41c17c2fa5e910d121ee9782c17-177
10.837869,0.037474103,-0.03783959,-0.088371575,0.0027954471,5.8615312576293945,425497055114d44b2506e57c5a06fd19-135
0.9699819,0.22267908,0.051006366,-9.697216e-05,0.4547629,5.831702709197998,0ff0c31f2673c84d4b2d5f60fcc55f11-179
6.283704,1.4679906,-0.23811376,0.00891906,0.0006677294,5.807775020599365,09dce07c16adc23fd7ea2c4282587489-143
0.12020917,0.027280807,-0.032343347,0.000495681,3.987268,5.804664134979248,ea0aca0d962a2e66684545d8a6e30fce-196
4.2239456,7.5704947,-0.4563093,0.027928773,0.2949939,5.803186416625977,053cb7c6b8b71cc8ed1d9f3b2b5b8636-170
2.044589,0.19038479,0.11480203,-0.0003241161,0.003797433,5.803064823150635,e3934bcfef01b4f0ca46fc265b5f6f08-150
1.4942062,0.57040024,-0.13574402,-0.048351772,0.14257465,5.774962902069092,bd09cff83130f018440c580cf71e54dc-105
3.065151,1.0026569,-0.14657353,-0.0006900771,0.001098675,5.753169536590576,e71a85db89e7ec7b551629c95a33d29f-175
2.3493042,0.47682002,0.1678155,0.014978176,0.013543025,5.7046122550964355,d70424285435825fb640a16dcc61fe63-103
4.9005213,0.7426932,0.2348282,0.17065813,0.03876691,5.687854290008545,e9bc10d535da62710806f50d8c21b1ee-215
2.7176054,1.3010185,-0.23372811,0.08573021,0.038449485,5.675327777862549,0081c482170156ee7aedf36157d4ff21-067
6.1506004,0.09715849,0.04411006,-0.051893696,0.0052535734,5.656888484954834,01d758be9706c2534b80c2dd3a4234b9-049
6.077651,0.017733885,-0.015159249,-0.0033582598,0.0010322409,5.6473388671875,023de465f73acb957c34bdf9299ed39b-233
2.7819695,5.3013353,0.39011455,0.017440416,0.031012742,5.647027492523193,6996d41c17c2fa5e910d121ee9782c17-171
0.8157108,0.6944331,-0.13039128,-0.0019718385,1.1656594,5.645797252655029,74cf0a3e1a537277b1258a683de98b4f-156
17.885479,0.0028930083,0.020212293,0.21570313,0.002601049,5.639735698699951,dfa20c65dcc57c6ccabc47a7cc96d13f-024
3.5922227,0.95776355,-0.20473196,-0.002212558,0.017280897,5.6080827713012695,09e7f15270ce9c3ea038d36c67f8ecc9-008
3.0475676,1.8822107,-0.12608945,-0.014699624,0.0074187517,5.602417469024658,606924060f4d8b8d78a4241f44af9d24-155
5.7096386,2.6707509,0.34073406,0.001223145,0.00078751857,5.572548866271973,b65aad6408a871e5e273647b21525528-193
4.021495,2.178444,-0.25861782,0.0096900975,0.0022295911,5.563991546630859,60a492fa895296ec6c1fac483bc400ca-105
1.0282593,0.8761118,-0.18363228,-0.00046652777,0.18742721,5.5538763999938965,d42445e3d27558f8d2ed5f4e5a4138c0-153
3.9725785,10.562114,-0.52613366,0.003948094,0.0028134263,5.550232887268066,d7a169aa0b0b8247631ead8c0dad382f-179
9.514869,0.56796926,0.14188516,-0.013548911,0.0008225938,5.544777870178223,b893f870bc2a934a69a172493177c48c-229
1.2906249,1.3495649,-0.23249856,-0.005463854,0.27837494,5.534643173217773,74cf0a3e1a537277b1258a683de98b4f-149
4.714897,0.60628855,-0.07999204,-0.19729295,0.037548997,5.534498691558838,0593b8a202e06059ec96f3d5941900d6-139
3.5132544,0.19885452,0.08092587,-0.009030724,0.005670842,5.534361362457275,241e6e041eacfe34b21cde7b630c270c-139
0.06971141,0.008132111,-0.04632365,-9.308981e-05,1.0974822,5.516932010650635,18ddb334fa62343aff3482fe401f908b-055
16.203438,3.0945935,-0.34674883,-0.108218044,0.002629063,5.509288311004639,1c03d26f31f89c4e75d406bd2de496f8-137
0.0002568555,9.896213e-07,0.0003372099,-9.4617615e-05,0.0011593251,5.508828163146973,1a13b64b69b568c4ccbb572bc3f0257b-047
0.911464,0.287142,0.04980231,-0.00059699046,0.42186686,5.504957675933838,0ff0c31f2673c84d4b2d5f60fcc55f11-176
0.42878595,0.082825676,-0.10104017,0.0012448331,1.783172,5.490767478942871,d708ae19b947725fa73209b1d6167879-144
0.008197588,0.00047040315,0.008196313,0.00014458224,0.0,5.488219738006592,053cb7c6b8b71cc8ed1d9f3b2b5b8636-032
1.5306301,0.28894392,0.10417963,-0.0015000852,0.04576961,5.477067947387695,85fee823d4b998f5c966e756355a4477-206
2.1493826,0.51703745,-0.02308841,-0.022382978,0.012832774,5.47369384765625,09e7f15270ce9c3ea038d36c67f8ecc9-178
5.3736925,0.03678205,0.44084606,0.3664835,0.08689955,5.469117641448975,27b862196b866184a3c6b28dd1cdfbba-085
2.4139028,0.53065205,0.16605383,0.018191725,0.014773909,5.456453800201416,d70424285435825fb640a16dcc61fe63-104
6.828313,9.334465,-0.45478213,0.025200956,0.003953213,5.4473748207092285,3c87e8251965c3ffbc95a320e49d20f6-169
2.0003426,0.4091029,-0.075805664,0.09413926,0.074918285,5.438369274139404,0081c482170156ee7aedf36157d4ff21-078
3.7660825,2.5443468,0.31577235,0.045248754,0.05211907,5.42871618270874,b3bc3bb4fd3c712bcb77619c01efd8fd-193
9.105888,0.014878438,0.034648478,-0.07957059,0.0035005994,5.42563009262085,a2fddbadc490132c8c2b1a8a63aaea55-123
5.3823166,2.3443701,0.34576362,-0.00308741,0.0034381256,5.424462795257568,0c1bdcfac7be564a0c75d3bb4234e47d-133
6.258838,0.26150125,0.35782552,0.3312968,0.047214873,5.422950267791748,44ba4fa0579084ba64f738b927fcd280-050
4.9415336,0.07159619,0.24747059,-0.30227238,0.06874879,5.410275936126709,57e3f4d557f856f3b40d35329670f58f-063
20.128708,0.00018038934,0.0027954578,0.00385178,3.5292782e-05,5.398418426513672,b3c53b14746cce13a1ade988378276b7-111
6.3683376,0.09102191,-0.056102365,0.0043334523,0.0011508444,5.396834850311279,54a8d79d034d3de050a3f29351499731-045
4.8413153,0.042083282,0.12996282,-0.30726814,0.0548693,5.379960536956787,57e3f4d557f856f3b40d35329670f58f-040
3.9727323,1.0245522,0.24371685,-0.025625197,0.01385202,5.37551736831665,7854e250a1043af72519707e793680b1-222
2.4693413,6.3799,-0.36072543,-0.0013524529,0.04670945,5.373517036437988,0f76f9048ab4644c00643b06e7649595-176
0.6479979,0.5911765,0.1582197,0.0003177291,1.1172086,5.367507457733154,f13fbfd6a820bc93fba9fd494307a062-009
0.7180483,0.9804839,-0.19052048,-0.0014979416,0.8269864,5.364729404449463,6c5f2a71a41a720105b000ec3b1131e7-163
2.3157325,0.20590019,0.08862034,0.017027209,0.028147265,5.363683223724365,1b1562ef6e5e7ab5df24f497e96a3318-023
3.7506824,0.8390689,-0.15279627,-0.030851401,0.012786281,5.361762523651123,67326f1fe036c632fd20b4516d165773-147
8.029271,0.24381886,-0.11075592,-0.0071790516,0.00055852596,5.358203411102295,801a330a4f575841d82bd5200e2c4fb2-138
0.025559586,0.0023783674,0.0,0.0,0.24467158,5.349483966827393,7ad8f335c9fef5efec345675d4518593-209
